Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year
886002,2017-07-08,Illinois,Alton,700 block of Oakwood Ave,0,4,0,0,1,,2017
886220,2017-07-08,Ohio,Cincinnati,9917 Capstan Dr,1,8,0,0,4,,2017
884764,2017-07-06,Mississippi,Meridian,Eighth Ave,0,4,0,0,3,,2017
883052,2017-07-05,Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,0,0,1,,2017
883282,2017-07-05,Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,0,0,0,,2017
883058,2017-07-05,Maine,Madison,300 block of Russell Rd,3,1,1,0,0,,2017
882665,2017-07-04,Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,0,0,0,,2017
882321,2017-07-04,Virginia,Hampton,500 block of Patterson Ave,1,4,0,0,0,,2017
883489,2017-07-04,North Carolina,Raleigh,105 E South St,1,3,0,0,2,,2017
882422,2017-07-03,Alabama,Prattville,112 US 82,3,1,0,0,2,,2017
881921,2017-07-03,Michigan,Pontiac,50 block of Thorpe St,1,3,0,0,1,,2017
881700,2017-07-02,New Jersey,Jersey City,Wilkinson Avenue,0,4,0,0,0,,2017
880738,2017-07-02,South Carolina,Greenwood,SC 72 Bypass,0,4,0,0,1,,2017
879953,2017-07-01,Arkansas,Little Rock,220 W 6th St,0,25,0,0,3,,2017
883656,2017-07-01,Illinois,Momence,2727 S 13000 Rd E,0,4,0,0,0,,2017
880808,2017-07-01,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,0,0,0,,2017
880813,2017-07-01,California,Oakland,3200 Humboldt Ave,0,4,0,0,0,,2017
879412,2017-06-30,New York,Bronx,1650 Grand Concourse,1,6,1,0,0,,2017
877295,2017-06-27,Illinois,Chicago,200 block of S Lotus,0,5,0,0,0,,2017
876010,2017-06-25,District of Columbia,Washington,5900 block of Southern Ave SE,0,4,0,0,0,,2017
875886,2017-06-25,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,0,0,0,,2017
874613,2017-06-24,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,0,0,0,,2017
875322,2017-06-24,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,0,0,0,,2017
876076,2017-06-24,New Jersey,Willingboro,Pastoral Lane,0,4,0,0,0,,2017
873847,2017-06-22,Georgia,Atlanta,1100 block of Osborne Street,1,6,0,0,0,,2017
870095,2017-06-18,Missouri,Saint Louis,1900 block of N 14th St,2,2,1,0,0,,2017
870222,2017-06-18,District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,0,0,0,,2017
869877,2017-06-18,Illinois,Chicago,3300 block of W Crystal St,0,4,0,0,0,,2017
869968,2017-06-18,South Carolina,Myrtle Beach,311 N Ocean Blvd,0,6,0,1,1,,2017
869838,2017-06-17,Illinois,Chicago,50 block of N Latrobe Ave,0,4,0,0,0,,2017
869357,2017-06-17,Ohio,Columbus,6252 Busch Blvd,1,4,0,0,0,,2017
868042,2017-06-15,Virginia,Richmond,4053 Old Brook Road,1,3,0,0,1,,2017
868363,2017-06-15,New Mexico,La Madera,491 NM-111,5,0,0,0,1,,2017
866739,2017-06-14,Virginia,Alexandria,420 E Monroe Ave,0,5,1,0,0,,2017
868147,2017-06-14,Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,0,0,0,,2017
866933,2017-06-14,California,San Francisco,720 San Bruno,3,2,1,0,0,,2017
866412,2017-06-13,Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,0,0,0,,2017
866448,2017-06-13,Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,0,0,0,,2017
869474,2017-06-13,Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,0,0,0,,2017
864743,2017-06-11,Illinois,Chicago,3300 block of W Douglas Blvd,0,9,0,0,0,,2017
864852,2017-06-11,Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,0,0,0,,2017
865371,2017-06-11,Texas,Houston,505 Cypress Station Dr,0,4,0,0,0,,2017
865186,2017-06-10,Tennessee,Memphis,571 East Street,0,4,0,0,0,,2017
864370,2017-06-09,Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,0,0,0,,2017
863075,2017-06-08,Louisiana,New Orleans,3650 Franklin Ave,0,6,0,0,0,,2017
861307,2017-06-06,Utah,Sandy,2232 Alta Canyon Drive,2,2,1,0,0,,2017
859875,2017-06-05,Florida,Orlando,2427 Forsyth Rd,5,0,1,0,0,,2017
858810,2017-06-03,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,0,0,1,,2017
858719,2017-06-03,Louisiana,New Orleans,3717 Tulane Ave,3,2,0,0,0,,2017
858877,2017-06-02,California,Los Angeles,89th St and Broadway,1,3,0,0,0,,2017
857443,2017-06-01,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,0,0,1,,2017
855764,2017-05-30,Ohio,Middletown,1200 Elliott Dr,1,3,0,0,1,,2017
855113,2017-05-29,Kentucky,Louisville,231 Witherspoon St,1,3,0,0,0,,2017
853901,2017-05-28,Alabama,Phenix City,100 block of 6th Street South,0,12,0,0,0,,2017
853796,2017-05-28,New Jersey,Paterson,86 Main Street,1,5,0,0,0,,2017
853920,2017-05-28,Mississippi,Moss Point,6103 Hwy. 63,0,5,0,0,1,,2017
853032,2017-05-27,New York,New York (Manhattan),318 W 14th St,0,4,0,0,1,,2017
853756,2017-05-27,Mississippi,Bogue Chitto,2871 Lee Dr,8,0,0,1,1,,2017
853119,2017-05-27,District of Columbia,Washington,100 block of Q St NW,1,7,0,0,0,,2017
852676,2017-05-26,Florida,Miami,2730 NW 167th St,0,4,0,0,0,,2017
848680,2017-05-21,Iowa,Des Moines,4300 Beaver Dr,1,3,0,0,0,,2017
849215,2017-05-21,Arizona,Mesa,441 N Val Vista Dr,0,4,0,0,0,,2017
848292,2017-05-20,Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,0,0,2,,2017
845364,2017-05-16,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,0,0,1,,2017
843078,2017-05-14,Arkansas,Jonesboro,311 S Main St,1,6,0,0,2,,2017
843045,2017-05-14,Illinois,Dolton,14112 Chicago Road,0,4,0,1,0,,2017
843172,2017-05-14,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,0,0,0,,2017
843590,2017-05-14,Texas,Fort Worth,8600 block of Calmont Ave,0,4,0,0,0,,2017
840339,2017-05-10,New Jersey,Trenton,300 block of Centre St,1,3,0,0,1,,2017
839846,2017-05-09,Kansas,Kansas City,1900 block of S. Boeke,3,1,0,0,1,,2017
838272,2017-05-07,Illinois,Chicago,2600 block of 46th Pl,2,8,0,0,0,,2017
835961,2017-05-04,Michigan,Flint,600 block of Copeman Boulevard,1,3,0,0,1,,2017
834832,2017-05-02,Florida,Jacksonville,1566 West 24th Street,1,3,0,0,0,,2017
833152,2017-05-01,Texas,Dallas,3200 block of Reynolds Ave,1,3,1,0,0,,2017
832679,2017-04-30,California,San Diego,9080 Judicial Dr,1,6,1,0,0,,2017
832528,2017-04-30,Kansas,Topeka,4104 SW 28th,3,1,1,0,0,,2017
833128,2017-04-30,Florida,Jacksonville,1200 Ken Knight Dr N,0,5,0,0,0,,2017
832309,2017-04-30,South Carolina,Loris,268 N Sea Green Rd,1,5,0,0,2,,2017
835459,2017-04-29,California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,0,0,0,,2017
831800,2017-04-29,California,Whittier,10000 block of Carmentia Rd,1,3,0,2,2,,2017
832290,2017-04-29,California,Sacramento,3800 block of 26th Avenue,0,5,0,0,0,,2017
831667,2017-04-29,Maryland,Germantown,12839 Kitchen House Way,1,3,0,0,2,,2017
834788,2017-04-29,California,Compton,2000 Block of N Nestor Ave,0,4,0,0,0,,2017
832063,2017-04-29,Virginia,Virginia Beach,200 block of 18th St,0,4,0,0,0,,2017
831201,2017-04-28,Pennsylvania,Chester,5 E 21st St,0,4,0,0,0,,2017
830984,2017-04-27,New Jersey,Newark,1100 block of S Orange Ave,1,3,0,0,0,,2017
829073,2017-04-26,Florida,Miami,SW 264th St and 139th Ave,0,4,0,0,2,,2017
825694,2017-04-21,Florida,Palm Bay,2500 block of Vernon Dr,2,2,0,0,1,,2017
825111,2017-04-20,Kentucky,Louisville,700 block of East Jacob Street,0,4,0,0,0,,2017
821667,2017-04-16,California,Vallejo,110 Calhoun Street,0,4,0,0,0,,2017
821723,2017-04-16,North Carolina,Elizabeth City,611 S Martin St,0,4,0,0,0,,2017
821371,2017-04-16,Ohio,Columbus,1710 Cleveland Av,0,9,0,0,0,,2017
821640,2017-04-15,Illinois,Rock Falls,311 W  2nd St,0,4,0,0,1,,2017
821055,2017-04-15,Pennsylvania,Philadelphia,5900 block of Hammond St,0,4,0,0,0,,2017
820565,2017-04-15,Indiana,Indianapolis,300 block of S Meridian St,0,4,0,0,1,,2017
821400,2017-04-15,Alabama,Birmingham,1480 Center Point Pkwy,0,6,0,0,1,,2017
821651,2017-04-15,Illinois,Harvey,14600 block of Myrtle Avenue,0,4,0,0,0,,2017
822750,2017-04-15,California,Banning,900 block of N Allen St,0,4,0,0,0,,2017
818932,2017-04-13,Georgia,Atlanta,30 Anderson Ave SW,1,3,0,0,1,,2017
815227,2017-04-09,Texas,San Antonio,4000 block of Moss Spring Dr,1,3,0,0,0,,2017
815246,2017-04-09,Indiana,Fort Wayne,9439 Lima Rd,1,3,0,0,1,,2017
813877,2017-04-07,North Carolina,Hickory,1423 29th Ave Dr NE,3,1,0,0,2,,2017
813943,2017-04-07,Minnesota,Saint Paul,1600 block of English St,3,1,1,0,1,,2017
814094,2017-04-07,Illinois,Chicago,5600 block of W Lake St,1,5,0,0,0,,2017
813821,2017-04-07,Texas,Houston,3829 Mount Pleasant St,4,0,1,0,0,,2017
813028,2017-04-06,Louisiana,Lake Charles,2000 block of Tulip St,1,3,0,0,4,,2017
810756,2017-04-03,Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,0,0,0,,2017
811089,2017-04-03,Texas,Lubbock,5401 Ave Q,0,7,0,0,1,,2017
809978,2017-04-02,Illinois,Chicago,3500 block of W Van Buren St,2,4,0,0,0,,2017
809683,2017-04-02,Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,0,0,0,,2017
809815,2017-04-01,California,Pittsburg,100 block of Madoline Street,0,5,0,0,1,,2017
809048,2017-04-01,Florida,Tampa,219 S Howard Ave,1,4,0,0,1,,2017
809499,2017-04-01,Oklahoma,Oklahoma City,1212 N Woodward Ave,2,3,0,0,1,,2017
807618,2017-03-30,Illinois,Chicago,2704 E 75th St,4,0,0,0,0,,2017
804115,2017-03-27,Florida,Sanford,209 Hays Dr,2,4,0,0,1,,2017
803689,2017-03-26,Ohio,Cleveland,E 75th St,2,2,0,0,0,,2017
803822,2017-03-26,Texas,Houston,5619 Aldine Bender Rd,2,4,0,0,1,,2017
803054,2017-03-26,Ohio,Cincinnati,4601 Kellogg Ave,1,15,1,0,1,,2017
802926,2017-03-25,Tennessee,Knoxville,Minnesota Ave,1,4,0,0,0,,2017
803460,2017-03-25,Michigan,Detroit,8443 Grand River Ave,1,3,0,0,1,,2017
802837,2017-03-25,Ohio,Cleveland,E 79th St and Woodland Ave,2,2,0,0,3,,2017
802425,2017-03-24,California,Fresno,300 block of South Villa Avenue,1,4,0,0,1,,2017
802240,2017-03-24,Missouri,Saint Louis,5100 block of Palm St,1,6,0,0,0,,2017
800363,2017-03-22,Wisconsin,Rothschild,1133 E Grand Ave,4,0,1,0,0,,2017
797553,2017-03-19,Kentucky,Louisville,1512 Portland Avenue,1,5,0,0,0,,2017
797125,2017-03-18,Michigan,Detroit,16000 block of Rutherford,3,1,0,1,1,,2017
794468,2017-03-15,Louisiana,Metairie,2508 Pasadena Ave,3,1,0,0,1,,2017
791298,2017-03-10,Illinois,Chicago,123 E 51st St,2,2,0,0,0,,2017
791274,2017-03-10,Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1,0,0,0,,2017
789798,2017-03-07,Illinois,Chicago,W 76th St and S May St,0,4,0,0,0,,2017
789424,2017-03-05,Georgia,Columbus,600 block of 32nd Street,0,4,0,0,0,,2017
787875,2017-03-04,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,0,0,1,,2017
787801,2017-03-04,California,Sacramento,2500 block of 33rd St,0,4,0,0,0,,2017
786876,2017-03-03,Pennsylvania,Philadelphia,7165 Germantown Ave,0,4,0,0,0,,2017
787435,2017-03-03,California,Riverside,8300 block of Trey Ave,0,5,0,0,0,,2017
785262,2017-02-28,Ohio,Cincinnati,1700 of Casey Dr,0,6,0,0,0,,2017
783963,2017-02-27,Virginia,Newport News,11810 Fountain Way,0,4,0,0,0,,2017
783623,2017-02-26,Indiana,Gary,1700 Grant St,1,4,0,0,1,,2017
783102,2017-02-25,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,0,0,1,,2017
783090,2017-02-25,Florida,Jacksonville,3604 Moncrief Rd,1,4,0,0,0,,2017
780792,2017-02-22,New York,Rochester,191 Genesee St,0,4,0,0,0,,2017
780036,2017-02-21,Ohio,Cleveland,16700 Lorain Ave,0,4,0,0,2,,2017
779582,2017-02-21,Mississippi,Toomsuba,Butts Road,4,0,0,0,1,,2017
778941,2017-02-20,Ohio,Cleveland,1082 East 105th Street,0,5,0,0,0,,2017
778182,2017-02-19,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,0,0,0,,2017
777876,2017-02-18,Pennsylvania,Philadelphia,50 block of N Conestoga St,0,4,0,0,0,,2017
777410,2017-02-18,Indiana,South Bend,1000 block of Yukon St,1,3,0,0,0,,2017
775903,2017-02-15,California,Salinas,30 Soledad Street,0,4,0,0,1,,2017
775531,2017-02-15,Illinois,Chicago,3949 South Albany Avenue,3,1,0,1,1,,2017
773002,2017-02-12,Missouri,Caruthersville,908 Truman Blvd,1,5,0,1,1,,2017
773162,2017-02-12,New York,Newburgh,253 South William Street,1,3,0,0,0,,2017
773908,2017-02-12,Florida,Greenville,Church Ave and Obadiah St,0,5,0,0,0,,2017
772753,2017-02-11,Illinois,Chicago,100 block of N Mayfield,1,3,0,0,0,,2017
772989,2017-02-11,Tennessee,Savannah,Clifton Road and Midway Drive,0,4,0,0,0,,2017
772067,2017-02-10,Louisiana,New Orleans,2nd St and Dryades St,1,5,0,0,0,,2017
769889,2017-02-08,Ohio,Cleveland,16379 Euclid Ave,1,4,0,0,1,,2017
769511,2017-02-07,South Carolina,Columbia,5500 block of Fairfield Road,0,4,0,0,0,,2017
769859,2017-02-07,Arkansas,Little Rock,25 Par Drive,1,3,0,1,2,,2017
768243,2017-02-06,Mississippi,Yazoo City,11th Street,4,0,0,0,1,,2017
765559,2017-01-31,Tennessee,Memphis,1576 S White Station Rd,0,4,0,0,1,,2017
765153,2017-01-31,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4,0,0,0,,2017
764020,2017-01-30,Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,0,4,0,0,3,,2017
763313,2017-01-29,Louisiana,Shreveport,6363 Hearne Ave,1,3,0,1,1,,2017
1025158,2017-01-27,Washington,Bremerton,Tenino Dr W,4,0,0,0,3,,2017
761973,2017-01-27,Tennessee,Brownsville,221 Morgan St,0,10,0,0,1,,2017
760482,2017-01-26,Georgia,Albany,1510 Maryland Drive,2,3,0,0,1,,2017
760259,2017-01-25,Illinois,Chicago,500 block of E 75th St,0,6,0,0,0,,2017
757158,2017-01-22,Texas,Manvel,200 block of Oak Shore Dr,2,2,1,0,0,,2017
757032,2017-01-22,Illinois,Chicago (Englewood),1800 block of W 63rd,0,4,0,0,0,,2017
757001,2017-01-22,Georgia,Atlanta,2841 Greenbriar Pkwy SW,3,1,0,0,0,,2017
756801,2017-01-21,Georgia,Jonesboro,6510 Tara Blvd,0,6,0,0,0,,2017
756526,2017-01-21,Florida,Boynton Beach,500 NE 2nd St,0,5,0,0,0,,2017
756504,2017-01-21,Tennessee,Memphis,500 block of Delta Road,2,2,0,0,0,,2017
757955,2017-01-20,Mississippi,Como,Smart Road,1,4,0,0,0,,2017
756015,2017-01-20,California,Fresno,4700 block of E Montecito Ave,0,4,0,0,0,,2017
752756,2017-01-16,Texas,Houston,8535 Martin Luther King Boulevard,0,4,0,0,0,,2017
752222,2017-01-16,Florida,Miami,6011 NW 32nd Ave,0,8,0,0,4,,2017
